player_id,player_name,player_url,player_category,Season,Age,Squad,Country,Competition,LgRank,Matches Played,Starts,Minutes,90s Played,Goals Against,Goals Against/90,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Matches
44a0d9a9,Sofian Chafik,https://fbref.com/en/players/44a0d9a9/Sofian-Chafik,CH,2024-2025,34,Saint-Colomban Locminé,FRA,Coupe de France,Rd8,1,1,90,1.0,2,2.00,,,,1,0,0,0,0.0,0,0,0,0,,Matches
44a0d9a9,Sofian Chafik,https://fbref.com/en/players/44a0d9a9/Sofian-Chafik,CH,1 Season,1 Club,,1 League,,1,1,90,1.0,2,2.00,,,,1,0,0,0,0.0,0,0,0,0,,,
ddd3de5b,Mehdi Chakri,https://fbref.com/en/players/ddd3de5b/Mehdi-Chakri,CH,2025-2026,22,FC Saint-Cyr Collonges au Mont d'Or,FRA,Coupe de France,R64,1,1,90,1.0,3,3.00,10,7,70.0,0,0,1,0,0.0,0,0,0,0,,Matches
ddd3de5b,Mehdi Chakri,https://fbref.com/en/players/ddd3de5b/Mehdi-Chakri,CH,1 Season,1 Club,,1 League,,1,1,90,1.0,3,3.00,10,7,70.0,0,0,1,0,0.0,0,0,0,0,,,
59525f8a,Flavien Chamard,https://fbref.com/en/players/59525f8a/Flavien-Chamard,CH,2018-2019,28,Aigues-Mortes,FRA,Coupe de France,109th,1,1,120,1.3,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
59525f8a,Flavien Chamard,https://fbref.com/en/players/59525f8a/Flavien-Chamard,CH,1 Season,1 Club,,1 League,,1,1,120,1.3,,,,,,0,0,1,0,0.0,0,0,0,0,,,
3f7cb09e,Andrea Chamond,https://fbref.com/en/players/3f7cb09e/Andrea-Chamond,CH,2020-2021,22,AC Seyssinet,FRA,Coupe de France,108th,1,0,11,0.1,,,,,,,,,0,,0,0,0,0,,Matches
3f7cb09e,Andrea Chamond,https://fbref.com/en/players/3f7cb09e/Andrea-Chamond,CH,1 Season,1 Club,,1 League,,1,0,11,0.1,,,,,,,,,0,,0,0,0,0,,,
dbe59bbf,Nicolas Chapellier,https://fbref.com/en/players/dbe59bbf/Nicolas-Chapellier,CH,2017-2018,36,Sud Nivernais,FRA,Coupe de France,33rd,3,3,270,3.0,,,,0,,2,0,1,2,66.7,0,0,0,0,,Matches
dbe59bbf,Nicolas Chapellier,https://fbref.com/en/players/dbe59bbf/Nicolas-Chapellier,CH,1 Season,1 Club,,1 League,,3,3,270,3.0,,,,0,,2,0,1,2,66.7,0,0,0,0,,,
2882eb27,Yohann Chardon,https://fbref.com/en/players/2882eb27/Yohann-Chardon,CH,2021-2022,26,Lons-le-Saulnier,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
2882eb27,Yohann Chardon,https://fbref.com/en/players/2882eb27/Yohann-Chardon,CH,2 Seasons,2 Clubs,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,
2882eb27,Yohann Chardon,https://fbref.com/en/players/2882eb27/Yohann-Chardon,CH,Lons-le-Saulnier (1 Season),,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,,
3d7e0e51,Guitho Charles,https://fbref.com/en/players/3d7e0e51/Guitho-Charles,CH,2021-2022,26,AS Dragon,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,0,0,1,,Matches
3d7e0e51,Guitho Charles,https://fbref.com/en/players/3d7e0e51/Guitho-Charles,CH,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,0,0,1,,,
f42445a3,Aurelien Charrier,https://fbref.com/en/players/f42445a3/Aurelien-Charrier,CH,2014-2015,30,Bressuire,FRA,Coupe de France,17th,1,1,120,1.3,,,,0,,0,0,1,0,0.0,0,0,0,0,,Matches
f42445a3,Aurelien Charrier,https://fbref.com/en/players/f42445a3/Aurelien-Charrier,CH,2017-2018,33,Bressuire,FRA,Coupe de France,109th,1,1,90,1.0,,,,0,,0,0,1,0,0.0,0,0,0,0,,Matches
f42445a3,Aurelien Charrier,https://fbref.com/en/players/f42445a3/Aurelien-Charrier,CH,2 Seasons,1 Club,,1 League,,2,2,210,2.3,,,,0,,0,0,2,0,0.0,0,0,0,0,,,
d98b6d36,Nino Charton,https://fbref.com/en/players/d98b6d36/Nino-Charton,CH,2021-2022,20,FC Éloyes,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,1,0,0,0.0,0,0,0,0,,Matches
d98b6d36,Nino Charton,https://fbref.com/en/players/d98b6d36/Nino-Charton,CH,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,1,0,0,0.0,0,0,0,0,,,
9f6c7620,Thomas Chatalen,https://fbref.com/en/players/9f6c7620/Thomas-Chatalen,CH,2018-2019,31,ESC Longueau,FRA,Coupe de France,33rd,3,3,300,3.3,0,0.00,0,0,,2,0,1,1,33.3,0,0,0,0,,Matches
9f6c7620,Thomas Chatalen,https://fbref.com/en/players/9f6c7620/Thomas-Chatalen,CH,1 Season,1 Club,,1 League,,3,3,300,3.3,0,0.00,0,0,,2,0,1,1,33.3,0,0,0,0,,,
d1bef74d,Nicolas Château,https://fbref.com/en/players/d1bef74d/Nicolas-Chateau,CH,2022-2023,32,JS Saint-Pierroise,FRA,Coupe de France,Rd7,1,1,120,1.3,0,0.00,,,,0,1,0,1,100.0,0,0,0,0,,Matches
d1bef74d,Nicolas Château,https://fbref.com/en/players/d1bef74d/Nicolas-Chateau,CH,2 Seasons,1 Club,,1 League,,1,1,120,1.3,0,0.00,,,,0,1,0,1,100.0,0,0,0,0,,,
6fd7c54c,Jordan Chatelain,https://fbref.com/en/players/6fd7c54c/Jordan-Chatelain,CH,2017-2018,24,Évreux FC,FRA,Coupe de France,65th,2,2,180,2.0,,,,0,,1,0,1,0,0.0,1,1,0,0,0.0,Matches
6fd7c54c,Jordan Chatelain,https://fbref.com/en/players/6fd7c54c/Jordan-Chatelain,CH,1 Season,1 Club,,1 League,,2,2,180,2.0,,,,0,,1,0,1,0,0.0,1,1,0,0,0.0,,
136cd2f0,Charles-Henri Chatelin,https://fbref.com/en/players/136cd2f0/Charles-Henri-Chatelin,CH,2018-2019,29,Saint-Pryve Saint-Hilaire FC,FRA,Coupe de France,17th,1,1,90,1.0,,,,,,1,0,0,1,100.0,0,0,0,0,,Matches
136cd2f0,Charles-Henri Chatelin,https://fbref.com/en/players/136cd2f0/Charles-Henri-Chatelin,CH,2019-2020,30,Saint-Pryve Saint-Hilaire FC,FRA,Coupe de France,17th,3,3,188,2.1,3,1.44,10,7,70.0,2,0,1,2,66.7,0,0,0,0,,Matches
136cd2f0,Charles-Henri Chatelin,https://fbref.com/en/players/136cd2f0/Charles-Henri-Chatelin,CH,2 Seasons,1 Club,,1 League,,4,4,278,3.1,3,1.44,10,7,70.0,3,0,1,3,75.0,0,0,0,0,,,
50a1cde2,Mickael Chatri,https://fbref.com/en/players/50a1cde2/Mickael-Chatri,CH,2017-2018,38,Argentonnais,FRA,Coupe de France,109th,1,1,90,1.0,,,,0,,0,0,1,0,0.0,0,0,0,0,,Matches
50a1cde2,Mickael Chatri,https://fbref.com/en/players/50a1cde2/Mickael-Chatri,CH,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,0,,0,0,1,0,0.0,0,0,0,0,,,
499acfed,Julien Chaumet,https://fbref.com/en/players/499acfed/Julien-Chaumet,CH,2017-2018,26,Angoulême CFC,FRA,Coupe de France,33rd,2,2,210,2.3,,,,0,,1,1,0,1,50.0,0,0,0,0,,Matches
499acfed,Julien Chaumet,https://fbref.com/en/players/499acfed/Julien-Chaumet,CH,2018-2019,27,Angoulême CFC,FRA,Coupe de France,65th,2,2,210,2.3,,,,,,1,0,1,1,50.0,0,0,0,0,,Matches
499acfed,Julien Chaumet,https://fbref.com/en/players/499acfed/Julien-Chaumet,CH,2019-2020,28,Angoulême CFC,FRA,Coupe de France,17th,4,4,360,4.0,0,0.00,0,0,,3,0,1,1,25.0,1,1,0,0,0.0,Matches
499acfed,Julien Chaumet,https://fbref.com/en/players/499acfed/Julien-Chaumet,CH,3 Seasons,1 Club,,1 League,,8,8,780,8.7,0,0.00,0,0,,5,1,2,3,37.5,1,1,0,0,0.0,,
2241a9b6,Adrien Chaussy,https://fbref.com/en/players/2241a9b6/Adrien-Chaussy,CH,2018-2019,22,AS Valence,FRA,Coupe de France,109th,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
2241a9b6,Adrien Chaussy,https://fbref.com/en/players/2241a9b6/Adrien-Chaussy,CH,2019-2020,23,AS Valence,FRA,Coupe de France,65th,2,2,210,2.3,,,,,,1,0,1,0,0.0,0,0,0,0,,Matches
2241a9b6,Adrien Chaussy,https://fbref.com/en/players/2241a9b6/Adrien-Chaussy,CH,2 Seasons,1 Club,,1 League,,3,3,300,3.3,,,,,,1,0,2,0,0.0,0,0,0,0,,,
be0ed21d,Mathis Chauveau,https://fbref.com/en/players/be0ed21d/Mathis-Chauveau,CH,2022-2023,22,Mareuil SC,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
be0ed21d,Mathis Chauveau,https://fbref.com/en/players/be0ed21d/Mathis-Chauveau,CH,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,,
c8a15921,Loïc Chauvet,https://fbref.com/en/players/c8a15921/Loic-Chauvet,CH,2017-2018,29,Golden Lion,FRA,Coupe de France,109th,1,1,90,1.0,,,,0,,0,0,1,0,0.0,0,0,0,0,,Matches
c8a15921,Loïc Chauvet,https://fbref.com/en/players/c8a15921/Loic-Chauvet,CH,2018-2019,30,Golden Lion,FRA,Coupe de France,109th,1,1,120,1.3,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
c8a15921,Loïc Chauvet,https://fbref.com/en/players/c8a15921/Loic-Chauvet,CH,2019-2020,31,Club Franciscain,FRA,Coupe de France,65th,2,2,210,2.3,,,,,,1,0,1,1,50.0,0,0,0,0,,Matches
c8a15921,Loïc Chauvet,https://fbref.com/en/players/c8a15921/Loic-Chauvet,CH,2020-2021,32,Club Franciscain,FRA,Coupe de France,17th,3,3,300,3.3,5,1.50,10,5,60.0,1,1,1,1,33.3,1,1,0,0,0.0,Matches
c8a15921,Loïc Chauvet,https://fbref.com/en/players/c8a15921/Loic-Chauvet,CH,4 Seasons,2 Clubs,,1 League,,7,7,720,8.0,5,1.50,10,5,60.0,2,1,4,2,28.6,1,1,0,0,0.0,,
c8a15921,Loïc Chauvet,https://fbref.com/en/players/c8a15921/Loic-Chauvet,CH,Club Franciscain (2 Seasons),,1 League,,5,5,510,5.7,5,1.50,10,5,60.0,2,1,2,2,40.0,1,1,0,0,0.0,,,
c8a15921,Loïc Chauvet,https://fbref.com/en/players/c8a15921/Loic-Chauvet,CH,Golden Lion (2 Seasons),,1 League,,2,2,210,2.3,,,,0,,0,0,2,0,0.0,0,0,0,0,,,,
9ab79a56,Adrien Chauvière,https://fbref.com/en/players/9ab79a56/Adrien-Chauviere,CH,2021-2022,26,ASC Saint-Apollinaire,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
9ab79a56,Adrien Chauvière,https://fbref.com/en/players/9ab79a56/Adrien-Chauviere,CH,2 Seasons,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,
dee40e07,Luca Chauvire,https://fbref.com/en/players/dee40e07/Luca-Chauvire,CH,2021-2022,19,CS Feytiat,FRA,Coupe de France,Rd7,1,0,45,0.5,,,,,,,,,0,,0,0,0,0,,Matches
dee40e07,Luca Chauvire,https://fbref.com/en/players/dee40e07/Luca-Chauvire,CH,2024-2025,22,CS Feytiat,FRA,Coupe de France,Rd7,1,1,90,1.0,3,3.00,,,,0,0,1,0,0.0,0,0,0,0,,Matches
dee40e07,Luca Chauvire,https://fbref.com/en/players/dee40e07/Luca-Chauvire,CH,2 Seasons,1 Club,,1 League,,2,1,135,1.5,3,3.00,,,,0,0,1,0,0.0,0,0,0,0,,,
f1b325f7,Joel Chavez,https://fbref.com/en/players/f1b325f7/Joel-Chavez,CH,2025,26,Harpos FC,USA,U.S. Open Cup,Rd1,1,1,90,1.0,5,5.00,5,0,0.0,0,0,1,0,0.0,0,0,0,0,,Matches
f1b325f7,Joel Chavez,https://fbref.com/en/players/f1b325f7/Joel-Chavez,CH,1 Season,1 Club,,1 League,,1,1,90,1.0,5,5.00,5,0,0.0,0,0,1,0,0.0,0,0,0,0,,,
f2d44d49,Loic Chavignon,https://fbref.com/en/players/f2d44d49/Loic-Chavignon,CH,2024-2025,18,AS Montferrand,FRA,Coupe de France,Rd7,1,1,90,1.0,4,4.00,,,,0,0,1,0,0.0,0,0,0,0,,Matches
f2d44d49,Loic Chavignon,https://fbref.com/en/players/f2d44d49/Loic-Chavignon,CH,1 Season,1 Club,,1 League,,1,1,90,1.0,4,4.00,,,,0,0,1,0,0.0,0,0,0,0,,,
afb9894d,Anthony Chavoya,https://fbref.com/en/players/afb9894d/Anthony-Chavoya,CH,2024,20,Irvine Zeta 2,USA,U.S. Open Cup,Rd1,1,1,45,0.5,2,4.00,,,,0,0,1,0,0.0,0,0,0,0,,Matches
afb9894d,Anthony Chavoya,https://fbref.com/en/players/afb9894d/Anthony-Chavoya,CH,1 Season,1 Club,,1 League,,1,1,45,0.5,2,4.00,,,,0,0,1,0,0.0,0,0,0,0,,,
e6e64726,Bilel Cheikh,https://fbref.com/en/players/e6e64726/Bilel-Cheikh,CH,2020-2021,30,Club athlétique de Vitry,FRA,Coupe de France,108th,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
e6e64726,Bilel Cheikh,https://fbref.com/en/players/e6e64726/Bilel-Cheikh,CH,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,,
d94a778f,Arsen Chernenko,https://fbref.com/en/players/d94a778f/Arsen-Chernenko,CH,2023-2024,17,FC Oberneuland,GER,DFB-Pokal,R64,1,0,28,0.3,3,9.64,4,1,25.0,,,,0,,0,0,0,0,,Matches
d94a778f,Arsen Chernenko,https://fbref.com/en/players/d94a778f/Arsen-Chernenko,CH,1 Season,1 Club,,1 League,,1,0,28,0.3,3,9.64,4,1,25.0,,,,0,,0,0,0,0,,,
5cefc3ad,Germain Cherpion,https://fbref.com/en/players/5cefc3ad/Germain-Cherpion,CH,2024-2025,30,Istres,FRA,Coupe de France,Rd8,1,1,90,1.0,0,0.00,,,,1,0,0,1,100.0,0,0,0,0,,Matches
5cefc3ad,Germain Cherpion,https://fbref.com/en/players/5cefc3ad/Germain-Cherpion,CH,1 Season,1 Club,,1 League,,1,1,90,1.0,0,0.00,,,,1,0,0,1,100.0,0,0,0,0,,,
914d6fc4,Erwan Chesneau,https://fbref.com/en/players/914d6fc4/Erwan-Chesneau,CH,2018-2019,23,Avenir de Theix,FRA,Coupe de France,109th,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
914d6fc4,Erwan Chesneau,https://fbref.com/en/players/914d6fc4/Erwan-Chesneau,CH,2 Seasons,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,
4b9ea1b6,Gabriele Chingari,https://fbref.com/en/players/4b9ea1b6/Gabriele-Chingari,CH,2019-2020,,ASD Lanusei Calcio,ITA,Coppa Italia,61st,1,1,90,1.0,,,0,0,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
4b9ea1b6,Gabriele Chingari,https://fbref.com/en/players/4b9ea1b6/Gabriele-Chingari,CH,1 Season,1 Club,,1 League,,1,1,90,1.0,,,0,0,,0,0,1,0,0.0,1,1,0,0,0.0,,
a496fc8b,Dorian Chiotti,https://fbref.com/en/players/a496fc8b/Dorian-Chiotti,CH,2020-2021,21,FC Chamalières,FRA,Coupe de France,33rd,3,3,360,4.0,0,0.00,0,0,,0,3,0,2,66.7,0,0,0,0,,Matches
a496fc8b,Dorian Chiotti,https://fbref.com/en/players/a496fc8b/Dorian-Chiotti,CH,2021-2022,22,ASF Andrézieux,FRA,Coupe de France,R64,3,3,270,3.0,,,0,0,,2,0,1,1,33.3,1,1,0,0,0.0,Matches
a496fc8b,Dorian Chiotti,https://fbref.com/en/players/a496fc8b/Dorian-Chiotti,CH,2022-2023,23,CS Louhans-Cuiseaux,FRA,Coupe de France,Rd8,2,2,180,2.0,,,,,,1,0,1,0,0.0,0,0,0,0,,Matches
a496fc8b,Dorian Chiotti,https://fbref.com/en/players/a496fc8b/Dorian-Chiotti,CH,2025-2026,26,Blois Foot 41,FRA,Coupe de France,R64,1,1,90,1.0,2,2.00,2,0,0.0,0,0,1,0,0.0,0,0,0,0,,Matches
a496fc8b,Dorian Chiotti,https://fbref.com/en/players/a496fc8b/Dorian-Chiotti,CH,4 Seasons,4 Clubs,,1 League,,9,9,900,10.0,2,0.40,2,0,0.0,3,3,3,3,33.3,1,1,0,0,0.0,,
a496fc8b,Dorian Chiotti,https://fbref.com/en/players/a496fc8b/Dorian-Chiotti,CH,FC Chamalières (1 Season),,1 League,,3,3,360,4.0,0,0.00,0,0,,0,3,0,2,66.7,0,0,0,0,,,,
a496fc8b,Dorian Chiotti,https://fbref.com/en/players/a496fc8b/Dorian-Chiotti,CH,ASF Andrézieux (1 Season),,1 League,,3,3,270,3.0,,,0,0,,2,0,1,1,33.3,1,1,0,0,0.0,,,
a496fc8b,Dorian Chiotti,https://fbref.com/en/players/a496fc8b/Dorian-Chiotti,CH,CS Louhans-Cuiseaux (1 Season),,1 League,,2,2,180,2.0,,,,,,1,0,1,0,0.0,0,0,0,0,,,,
a496fc8b,Dorian Chiotti,https://fbref.com/en/players/a496fc8b/Dorian-Chiotti,CH,Blois Foot 41 (1 Season),,1 League,,1,1,90,1.0,2,2.00,2,0,0.0,0,0,1,0,0.0,0,0,0,0,,,,
adf9c15f,Ludovic Chony,https://fbref.com/en/players/adf9c15f/Ludovic-Chony,CH,2021-2022,33,USPF Saint-Philbert-de-Grand-Lieu,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
adf9c15f,Ludovic Chony,https://fbref.com/en/players/adf9c15f/Ludovic-Chony,CH,2 Seasons,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,,
b2353c9c,Nadji Chorfa,https://fbref.com/en/players/b2353c9c/Nadji-Chorfa,CH,2020-2021,21,AS Saint-Priest,FRA,Coupe de France,65th,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
b2353c9c,Nadji Chorfa,https://fbref.com/en/players/b2353c9c/Nadji-Chorfa,CH,2 Seasons,2 Clubs,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,
b2353c9c,Nadji Chorfa,https://fbref.com/en/players/b2353c9c/Nadji-Chorfa,CH,AS Saint-Priest (1 Season),,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,,
4cccbe02,Florian Chotin,https://fbref.com/en/players/4cccbe02/Florian-Chotin,CH,2018-2019,26,Villers-Houlga,FRA,Coupe de France,65th,2,2,180,2.0,,,,,,1,0,1,1,50.0,1,1,0,0,0.0,Matches
4cccbe02,Florian Chotin,https://fbref.com/en/players/4cccbe02/Florian-Chotin,CH,1 Season,1 Club,,1 League,,2,2,180,2.0,,,,,,1,0,1,1,50.0,1,1,0,0,0.0,,
d16ca094,Eric Christophe Moreau,https://fbref.com/en/players/d16ca094/Eric-Christophe-Moreau,CH,2021-2022,21,Olympique Alès,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
d16ca094,Eric Christophe Moreau,https://fbref.com/en/players/d16ca094/Eric-Christophe-Moreau,CH,3 Seasons,1 Club,,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,
439be227,Valentin Churlaud,https://fbref.com/en/players/439be227/Valentin-Churlaud,CH,2019-2020,17,Poitiers FC,FRA,Coupe de France,65th,1,1,90,1.0,,,,,,1,0,0,1,100.0,0,0,0,0,,Matches
439be227,Valentin Churlaud,https://fbref.com/en/players/439be227/Valentin-Churlaud,CH,2 Seasons,1 Club,,1 League,,1,1,90,1.0,,,,,,1,0,0,1,100.0,0,0,0,0,,,
30f8f41d,Marco Cilli,https://fbref.com/en/players/30f8f41d/Marco-Cilli,CI,2016-2017,20,Fidelis,ITA,Coppa Italia,61st,1,1,120,1.3,,,,0,,0,0,1,0,0.0,0,0,0,0,,Matches
30f8f41d,Marco Cilli,https://fbref.com/en/players/30f8f41d/Marco-Cilli,CI,1 Season,1 Club,,1 League,,1,1,120,1.3,,,,0,,0,0,1,0,0.0,0,0,0,0,,,
7917570b,Matteo Cincilla,https://fbref.com/en/players/7917570b/Matteo-Cincilla,CI,2014-2015,19,Renate,ITA,Coppa Italia,41st,2,2,210,2.3,,,,0,,1,0,1,1,50.0,0,0,0,0,,Matches
7917570b,Matteo Cincilla,https://fbref.com/en/players/7917570b/Matteo-Cincilla,CI,2019-2020,24,Ravenna FC,ITA,Coppa Italia,41st,1,1,90,1.0,,,0,0,,1,0,0,1,100.0,0,0,0,0,,Matches
7917570b,Matteo Cincilla,https://fbref.com/en/players/7917570b/Matteo-Cincilla,CI,4 Seasons,2 Clubs,,1 League,,3,3,300,3.3,,,0,0,,2,0,1,2,66.7,0,0,0,0,,,
7917570b,Matteo Cincilla,https://fbref.com/en/players/7917570b/Matteo-Cincilla,CI,Renate (3 Seasons),,1 League,,2,2,210,2.3,,,,0,,1,0,1,1,50.0,0,0,0,0,,,,
7917570b,Matteo Cincilla,https://fbref.com/en/players/7917570b/Matteo-Cincilla,CI,Ravenna FC (1 Season),,1 League,,1,1,90,1.0,,,0,0,,1,0,0,1,100.0,0,0,0,0,,,,
741d981d,Alberto Ciroi,https://fbref.com/en/players/741d981d/Alberto-Ciroi,CI,2019,22,Duluth FC,USA,U.S. Open Cup,Rd1,1,1,120,1.3,,,,,,0,1,0,1,100.0,0,0,0,0,,Matches
741d981d,Alberto Ciroi,https://fbref.com/en/players/741d981d/Alberto-Ciroi,CI,1 Season,1 Club,,1 League,,1,1,120,1.3,,,,,,0,1,0,1,100.0,0,0,0,0,,,
2ab1cc85,Hamou Cissé,https://fbref.com/en/players/2ab1cc85/Hamou-Cisse,CI,2017-2018,31,Blanc-Mesnil,FRA,Coupe de France,65th,2,2,180,2.0,,,,0,,1,0,1,1,50.0,0,0,0,0,,Matches
2ab1cc85,Hamou Cissé,https://fbref.com/en/players/2ab1cc85/Hamou-Cisse,CI,1 Season,1 Club,,1 League,,2,2,180,2.0,,,,0,,1,0,1,1,50.0,0,0,0,0,,,
25b0e013,Leonardo Citti,https://fbref.com/en/players/25b0e013/Leonardo-Citti,CI,2016-2017,21,Pontedera,ITA,Coppa Italia,61st,1,1,90,1.0,,,,0,,0,0,1,0,0.0,0,0,0,0,,Matches
25b0e013,Leonardo Citti,https://fbref.com/en/players/25b0e013/Leonardo-Citti,CI,2 Seasons,1 Club,,1 League,,1,1,90,1.0,,,,0,,0,0,1,0,0.0,0,0,0,0,,,
44a6a230,Edoardo Cizza,https://fbref.com/en/players/44a6a230/Edoardo-Cizza,CI,2019-2020,22,AC Fanfulla 1874,ITA,Coppa Italia,61st,1,1,90,1.0,,,0,0,,0,0,1,0,0.0,0,0,0,0,,Matches
44a6a230,Edoardo Cizza,https://fbref.com/en/players/44a6a230/Edoardo-Cizza,CI,1 Season,1 Club,,1 League,,1,1,90,1.0,,,0,0,,0,0,1,0,0.0,0,0,0,0,,,
8ddbbd19,Jordy Claveau,https://fbref.com/en/players/8ddbbd19/Jordy-Claveau,CL,2022-2023,27,Saint-Pryve Saint-Hilaire FC,FRA,Coupe de France,Rd8,2,2,240,2.7,,,,,,0,2,0,0,0.0,0,0,0,0,,Matches
8ddbbd19,Jordy Claveau,https://fbref.com/en/players/8ddbbd19/Jordy-Claveau,CL,1 Season,1 Club,,1 League,,2,2,240,2.7,,,,,,0,2,0,0,0.0,0,0,0,0,,,
b137ff49,Álex Cobo,https://fbref.com/en/players/b137ff49/Alex-Cobo,CO,2015-2016,20,Lleida Esportiu,ESP,Copa del Rey,33rd,2,2,180,2.0,,,,0,,2,0,0,1,50.0,0,0,0,0,,Matches
b137ff49,Álex Cobo,https://fbref.com/en/players/b137ff49/Alex-Cobo,CO,2 Seasons,2 Clubs,,1 League,,2,2,180,2.0,,,,0,,2,0,0,1,50.0,0,0,0,0,,,
b137ff49,Álex Cobo,https://fbref.com/en/players/b137ff49/Alex-Cobo,CO,Lleida Esportiu (1 Season),,1 League,,2,2,180,2.0,,,,0,,2,0,0,1,50.0,0,0,0,0,,,,
97cdd51c,Stuart Coburn,https://fbref.com/en/players/97cdd51c/Stuart-Coburn,CO,2014-2015,38,Altrincham,ENG,FA Cup,85th,1,1,90,1.0,,,,0,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
97cdd51c,Stuart Coburn,https://fbref.com/en/players/97cdd51c/Stuart-Coburn,CO,1 Season,1 Club,,1 League,,1,1,90,1.0,,,,0,,0,0,1,0,0.0,1,1,0,0,0.0,,
20336ebd,Adrien Codron,https://fbref.com/en/players/20336ebd/Adrien-Codron,CO,2019-2020,29,FC Verton,FRA,Coupe de France,109th,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
20336ebd,Adrien Codron,https://fbref.com/en/players/20336ebd/Adrien-Codron,CO,2021-2022,31,AS Étaples Football,FRA,Coupe de France,Rd7,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
20336ebd,Adrien Codron,https://fbref.com/en/players/20336ebd/Adrien-Codron,CO,2 Seasons,2 Clubs,,1 League,,2,2,180,2.0,,,,,,0,0,2,0,0.0,1,1,0,0,0.0,,
20336ebd,Adrien Codron,https://fbref.com/en/players/20336ebd/Adrien-Codron,CO,FC Verton (1 Season),,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,,
20336ebd,Adrien Codron,https://fbref.com/en/players/20336ebd/Adrien-Codron,CO,AS Étaples Football (1 Season),,1 League,,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,,,
1ef73c3f,Jaimie Cogman,https://fbref.com/en/players/1ef73c3f/Jaimie-Cogman,CO,2022-2023,19,Merthyr Town FC,ENG,FA Cup,,1,0,53,0.6,1,1.70,,,,,,,0,,0,0,0,0,,Matches
1ef73c3f,Jaimie Cogman,https://fbref.com/en/players/1ef73c3f/Jaimie-Cogman,CO,1 Season,1 Club,,1 League,,1,0,53,0.6,1,1.70,,,,,,,0,,0,0,0,0,,,
80648d33,Brice Cognard,https://fbref.com/en/players/80648d33/Brice-Cognard,CO,2023-2024,33,Châteauroux,FRA,Coupe de France,R32,4,4,390,4.3,3,0.69,4,2,25.0,2,1,1,0,0.0,1,0,1,0,100.0,Matches
80648d33,Brice Cognard,https://fbref.com/en/players/80648d33/Brice-Cognard,CO,2 Seasons,2 Clubs,,1 League,,4,4,390,4.3,3,0.69,4,2,25.0,2,1,1,0,0.0,1,0,1,0,100.0,,
