player_id,player_name,player_url,player_category,Season,Age,Squad,Competition,LgRank,Matches Played,Starts,Minutes,90s Played,Goals Against,Goals Against/90,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Matches
212ebf74,Tankiso Chaba,https://fbref.com/en/players/212ebf74/Tankiso-Chaba,CH,2022,26,lsLesotho,Friendlies (M),,1,1,45,0.5,,,,,,0,1,0,0,0.0,0,0,0,0,,Matches
212ebf74,Tankiso Chaba,https://fbref.com/en/players/212ebf74/Tankiso-Chaba,CH,5 Seasons,1 Club,3 Leagues,,1,1,45,0.5,,,,,,0,1,0,0,0.0,0,0,0,0,,,
212ebf74,Tankiso Chaba,https://fbref.com/en/players/212ebf74/Tankiso-Chaba,CH,Friendlies (M) (1 Season),,,1,1,45,0.5,,,,,,0,1,0,0,0.0,0,0,0,0,,,,
f79dc9b3,Owen Chaima,https://fbref.com/en/players/f79dc9b3/Owen-Chaima,CH,2014,24,mwMalawi,WCQ,,1,1,90,1.0,,,,,,1,0,0,1,100.0,0,0,0,0,,Matches
f79dc9b3,Owen Chaima,https://fbref.com/en/players/f79dc9b3/Owen-Chaima,CH,1 Season,1 Club,1 League,,1,1,90,1.0,,,,,,1,0,0,1,100.0,0,0,0,0,,,
df0fd09e,Rupna Chakma,https://fbref.com/en/players/df0fd09e/Rupna-Chakma,CH,2021,17,bdBangladesh,Friendlies (W),,2,2,180,2.0,,,,,,0,1,1,1,50.0,0,0,0,0,,Matches
df0fd09e,Rupna Chakma,https://fbref.com/en/players/df0fd09e/Rupna-Chakma,CH,2022,18,bdBangladesh,Friendlies (W),,2,2,170,1.9,,,,,,1,1,0,2,100.0,0,0,0,0,,Matches
df0fd09e,Rupna Chakma,https://fbref.com/en/players/df0fd09e/Rupna-Chakma,CH,2022,18,bdBangladesh,Asian Cup Q,,2,2,180,2.0,,,,,,0,0,2,0,0.0,2,2,0,0,0.0,Matches
df0fd09e,Rupna Chakma,https://fbref.com/en/players/df0fd09e/Rupna-Chakma,CH,3 Seasons,1 Club,3 Leagues,,6,6,530,5.9,,,,,,1,2,3,3,50.0,2,2,0,0,0.0,,
df0fd09e,Rupna Chakma,https://fbref.com/en/players/df0fd09e/Rupna-Chakma,CH,Friendlies (W) (2 Seasons),,,4,4,350,3.9,,,,,,1,2,1,3,75.0,0,0,0,0,,,,
df0fd09e,Rupna Chakma,https://fbref.com/en/players/df0fd09e/Rupna-Chakma,CH,Asian Cup Q (1 Season),,,2,2,180,2.0,,,,,,0,0,2,0,0.0,2,2,0,0,0.0,,,
54d5d923,Akeem Chambers,https://fbref.com/en/players/54d5d923/Akeem-Chambers,CH,2020,21,jmJamaica,Friendlies (M),,1,1,45,0.5,,,,,,1,0,0,1,100.0,0,0,0,0,,Matches
54d5d923,Akeem Chambers,https://fbref.com/en/players/54d5d923/Akeem-Chambers,CH,2 Seasons,1 Club,2 Leagues,,1,1,45,0.5,,,,,,1,0,0,1,100.0,0,0,0,0,,,
54d5d923,Akeem Chambers,https://fbref.com/en/players/54d5d923/Akeem-Chambers,CH,Friendlies (M) (1 Season),,,1,1,45,0.5,,,,,,1,0,0,1,100.0,0,0,0,0,,,,
fc825d77,Sergio Chamorro,https://fbref.com/en/players/fc825d77/Sergio-Chamorro,CH,2006,34,niNicaragua,WCQ,,2,2,180,2.0,,,,,,0,1,1,0,0.0,0,0,0,0,,Matches
fc825d77,Sergio Chamorro,https://fbref.com/en/players/fc825d77/Sergio-Chamorro,CH,1 Season,1 Club,1 League,,2,2,180,2.0,,,,,,0,1,1,0,0.0,0,0,0,0,,,
a775467e,Domingos Chan,https://fbref.com/en/players/a775467e/Domingos-Chan,CH,2006,35,moMacau,WCQ,,2,2,180,2.0,,,,,,0,0,2,0,0.0,0,0,0,0,,Matches
a775467e,Domingos Chan,https://fbref.com/en/players/a775467e/Domingos-Chan,CH,1 Season,1 Club,1 League,,2,2,180,2.0,,,,,,0,0,2,0,0.0,0,0,0,0,,,
6e3809d1,Jadiel Chance,https://fbref.com/en/players/6e3809d1/Jadiel-Chance,CH,2022,22,vcSt. Vincent,WCQ,,2,2,180,2.0,,,,,,0,0,2,0,0.0,2,2,0,0,0.0,Matches
6e3809d1,Jadiel Chance,https://fbref.com/en/players/6e3809d1/Jadiel-Chance,CH,2 Seasons,1 Club,1 League,,2,2,180,2.0,,,,,,0,0,2,0,0.0,2,2,0,0,0.0,,
a5c1bb82,Oum Chandara,https://fbref.com/en/players/a5c1bb82/Oum-Chandara,CH,2010,26,khCambodia,WCQ,,2,2,180,2.0,,,,,,0,0,2,0,0.0,0,0,0,0,,Matches
a5c1bb82,Oum Chandara,https://fbref.com/en/players/a5c1bb82/Oum-Chandara,CH,1 Season,1 Club,1 League,,2,2,180,2.0,,,,,,0,0,2,0,0.0,0,0,0,0,,,
238ecdc4,Lee Chang-myung,https://fbref.com/en/players/238ecdc4/Lee-Chang-myung,CH,1966,19,kpKorea DPR,1. World Cup,QF,4,4,360,4.0,,,,,,1,1,2,,,,,,,,Matches
238ecdc4,Lee Chang-myung,https://fbref.com/en/players/238ecdc4/Lee-Chang-myung,CH,1 Season,1 Club,1 League,,4,4,360,4.0,,,,,,1,1,2,,,,,,,,,
4b5c7b69,O Chang-Ran,https://fbref.com/en/players/4b5c7b69/O-Chang-Ran,CH,2012,19,kpKorea DPR,1. Olympics (W),GS,1,1,90,1.0,1,1.00,,,,0,0,1,0,0.0,0,0,0,0,,Matches
4b5c7b69,O Chang-Ran,https://fbref.com/en/players/4b5c7b69/O-Chang-Ran,CH,1 Season,1 Club,1 League,,1,1,90,1.0,1,1.00,,,,0,0,1,0,0.0,0,0,0,0,,,
61620cd5,Viktor Chanov,https://fbref.com/en/players/61620cd5/Viktor-Chanov,CH,1986,26,suSoviet Union,1. World Cup,R16,1,1,90,1.0,,,,,,1,0,0,,,,,,,,Matches
61620cd5,Viktor Chanov,https://fbref.com/en/players/61620cd5/Viktor-Chanov,CH,3 Seasons,1 Club,1 League,,1,1,90,1.0,,,,,,1,0,0,,,,,,,,,
4da50df8,Faouzi Chaouchi,https://fbref.com/en/players/4da50df8/Faouzi-Chaouchi,CH,2010,25,dzAlgeria,1. World Cup,GR,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
4da50df8,Faouzi Chaouchi,https://fbref.com/en/players/4da50df8/Faouzi-Chaouchi,CH,2010,25,dzAlgeria,Africa Cup of Nations,4th,5,5,476,5.3,,,,,,2,1,2,2,40.0,1,1,0,0,0.0,Matches
4da50df8,Faouzi Chaouchi,https://fbref.com/en/players/4da50df8/Faouzi-Chaouchi,CH,2018,33,dzAlgeria,WCQ,,1,1,90,1.0,,,,,,1,0,0,1,100.0,0,0,0,0,,Matches
4da50df8,Faouzi Chaouchi,https://fbref.com/en/players/4da50df8/Faouzi-Chaouchi,CH,2018,33,dzAlgeria,Friendlies (M),,3,3,270,3.0,,,,,,1,0,2,0,0.0,0,0,0,0,,Matches
4da50df8,Faouzi Chaouchi,https://fbref.com/en/players/4da50df8/Faouzi-Chaouchi,CH,3 Seasons,1 Club,4 Leagues,,10,10,926,10.3,,,,,,4,1,5,3,30.0,1,1,0,0,0.0,,
4da50df8,Faouzi Chaouchi,https://fbref.com/en/players/4da50df8/Faouzi-Chaouchi,CH,Friendlies (M) (2 Seasons),,,3,3,270,3.0,,,,,,1,0,2,0,0.0,0,0,0,0,,,,
4da50df8,Faouzi Chaouchi,https://fbref.com/en/players/4da50df8/Faouzi-Chaouchi,CH,Africa Cup of Nations (1 Season),,,5,5,476,5.3,,,,,,2,1,2,2,40.0,1,1,0,0,0.0,,,
4da50df8,Faouzi Chaouchi,https://fbref.com/en/players/4da50df8/Faouzi-Chaouchi,CH,World Cup (1 Season),,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,,
4da50df8,Faouzi Chaouchi,https://fbref.com/en/players/4da50df8/Faouzi-Chaouchi,CH,WCQ (1 Season),,,1,1,90,1.0,,,,,,1,0,0,1,100.0,0,0,0,0,,,,
b4b924b9,Andre Charles,https://fbref.com/en/players/b4b924b9/Andre-Charles,CH,2010,25,gdGrenada,WCQ,,2,2,180,2.0,,,,,,0,1,1,0,0.0,0,0,0,0,,Matches
b4b924b9,Andre Charles,https://fbref.com/en/players/b4b924b9/Andre-Charles,CH,1 Season,1 Club,1 League,,2,2,180,2.0,,,,,,0,1,1,0,0.0,0,0,0,0,,,
20308c97,Brian Charles,https://fbref.com/en/players/20308c97/Brian-Charles,CH,1998,23,dmDominica,WCQ,,3,3,270,3.0,,,,,,1,0,2,0,0.0,0,0,0,0,,Matches
20308c97,Brian Charles,https://fbref.com/en/players/20308c97/Brian-Charles,CH,1 Season,1 Club,1 League,,3,3,270,3.0,,,,,,1,0,2,0,0.0,0,0,0,0,,,
4f592c96,Josh Charles,https://fbref.com/en/players/4f592c96/Josh-Charles,CH,2014,23,gdGrenada,WCQ,,4,4,360,4.0,,,,,,1,1,2,0,0.0,0,0,0,0,,Matches
4f592c96,Josh Charles,https://fbref.com/en/players/4f592c96/Josh-Charles,CH,2 Seasons,1 Club,2 Leagues,,4,4,360,4.0,,,,,,1,1,2,0,0.0,0,0,0,0,,,
4f592c96,Josh Charles,https://fbref.com/en/players/4f592c96/Josh-Charles,CH,WCQ (1 Season),,,4,4,360,4.0,,,,,,1,1,2,0,0.0,0,0,0,0,,,,
8cf33472,Adrian Chase,https://fbref.com/en/players/8cf33472/Adrian-Chase,CH,2002,25,bbBarbados,WCQ,,1,0,17,0.2,,,,,,0,0,0,1,,0,0,0,0,,Matches
8cf33472,Adrian Chase,https://fbref.com/en/players/8cf33472/Adrian-Chase,CH,2006,29,bbBarbados,WCQ,,2,2,180,2.0,,,,,,0,0,2,0,0.0,0,0,0,0,,Matches
8cf33472,Adrian Chase,https://fbref.com/en/players/8cf33472/Adrian-Chase,CH,3 Seasons,1 Club,1 League,,3,2,197,2.2,,,,,,0,0,2,1,50.0,0,0,0,0,,,
ba3c6201,Panagiota Chatzicharistou,https://fbref.com/en/players/ba3c6201/Panagiota-Chatzicharistou,CH,2022,21,grGreece,Friendlies (W),,3,3,180,2.0,,,,,,1,1,1,1,33.3,1,1,0,0,0.0,Matches
ba3c6201,Panagiota Chatzicharistou,https://fbref.com/en/players/ba3c6201/Panagiota-Chatzicharistou,CH,2023,22,grGreece,WCQ — UEFA (W),,5,5,450,5.0,,,,,,3,1,1,3,60.0,0,0,0,0,,Matches
ba3c6201,Panagiota Chatzicharistou,https://fbref.com/en/players/ba3c6201/Panagiota-Chatzicharistou,CH,2024,23,grGreece,Friendlies (W),,1,1,90,1.0,,,,,,0,1,0,1,100.0,0,0,0,0,,Matches
ba3c6201,Panagiota Chatzicharistou,https://fbref.com/en/players/ba3c6201/Panagiota-Chatzicharistou,CH,4 Seasons,1 Club,3 Leagues,,9,9,720,8.0,,,,,,4,3,2,5,55.6,1,1,0,0,0.0,,
ba3c6201,Panagiota Chatzicharistou,https://fbref.com/en/players/ba3c6201/Panagiota-Chatzicharistou,CH,Friendlies (W) (2 Seasons),,,4,4,270,3.0,,,,,,1,2,1,2,50.0,1,1,0,0,0.0,,,
ba3c6201,Panagiota Chatzicharistou,https://fbref.com/en/players/ba3c6201/Panagiota-Chatzicharistou,CH,WCQ — UEFA (W) (1 Season),,,5,5,450,5.0,,,,,,3,1,1,3,60.0,0,0,0,0,,,,
2bc101bd,Aditi Chauhan,https://fbref.com/en/players/2bc101bd/Aditi-Chauhan,CH,2019,26,inIndia,Friendlies (W),,6,6,540,6.0,,,,,,2,1,3,2,33.3,1,1,0,0,0.0,Matches
2bc101bd,Aditi Chauhan,https://fbref.com/en/players/2bc101bd/Aditi-Chauhan,CH,2021,28,inIndia,Friendlies (W),,6,6,469,5.2,,,,,,3,0,3,2,33.3,1,1,0,0,0.0,Matches
2bc101bd,Aditi Chauhan,https://fbref.com/en/players/2bc101bd/Aditi-Chauhan,CH,2022,29,inIndia,Friendlies (W),,1,1,90,1.0,,,,,,1,0,0,1,100.0,0,0,0,0,,Matches
2bc101bd,Aditi Chauhan,https://fbref.com/en/players/2bc101bd/Aditi-Chauhan,CH,3 Seasons,1 Club,1 League,,13,13,"1,099",12.2,,,,,,6,1,6,5,38.5,2,2,0,0,0.0,,
49b82128,Abigaíl Cháves,https://fbref.com/en/players/49b82128/Abigail-Chaves,CH,2025,27,arArgentina,Copa América,3rd,1,1,90,1.0,0,0.00,,,,1,0,0,1,100.0,0,0,0,0,,Matches
49b82128,Abigaíl Cháves,https://fbref.com/en/players/49b82128/Abigail-Chaves,CH,2 Seasons,1 Club,3 Leagues,,1,1,90,1.0,0,0.00,,,,1,0,0,1,100.0,0,0,0,0,,,
49b82128,Abigaíl Cháves,https://fbref.com/en/players/49b82128/Abigail-Chaves,CH,Copa América (1 Season),,,1,1,90,1.0,0,0.00,,,,1,0,0,1,100.0,0,0,0,0,,,,
9fbc3dcd,Chen Chen,https://fbref.com/en/players/9fbc3dcd/Chen-Chen,CH,2026,32,cnChina PR,Asian Cup,QF,3,3,270,3.0,1,0.33,4,3,75.0,3,0,0,2,66.7,0,0,0,0,,Matches
9fbc3dcd,Chen Chen,https://fbref.com/en/players/9fbc3dcd/Chen-Chen,CH,1 Season,1 Club,1 League,,3,3,270,3.0,1,0.33,4,3,75.0,3,0,0,2,66.7,0,0,0,0,,,
e75c3c2c,Justin Cheng,https://fbref.com/en/players/e75c3c2c/Justin-Cheng,CH,2017,16,phPhilippines,Friendlies (M),,1,0,,0.0,,,,,,0,0,0,0,,0,0,0,0,,Matches
e75c3c2c,Justin Cheng,https://fbref.com/en/players/e75c3c2c/Justin-Cheng,CH,1 Season,1 Club,1 League,,1,0,,0.0,,,,,,0,0,0,0,,0,0,0,0,,,
9ddf6322,Yang Cheng-hsing,https://fbref.com/en/players/9ddf6322/Yang-Cheng-hsing,CH,2004,30,twChinese Taipei,Asian Cup qualification,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
9ddf6322,Yang Cheng-hsing,https://fbref.com/en/players/9ddf6322/Yang-Cheng-hsing,CH,2006,32,twChinese Taipei,WCQ,,5,5,450,5.0,,,,,,2,0,3,1,20.0,0,0,0,0,,Matches
9ddf6322,Yang Cheng-hsing,https://fbref.com/en/players/9ddf6322/Yang-Cheng-hsing,CH,2 Seasons,1 Club,2 Leagues,,6,6,540,6.0,,,,,,2,0,4,1,16.7,0,0,0,0,,,
9ddf6322,Yang Cheng-hsing,https://fbref.com/en/players/9ddf6322/Yang-Cheng-hsing,CH,WCQ (1 Season),,,5,5,450,5.0,,,,,,2,0,3,1,20.0,0,0,0,0,,,,
9ddf6322,Yang Cheng-hsing,https://fbref.com/en/players/9ddf6322/Yang-Cheng-hsing,CH,Asian Cup qualification (1 Season),,,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,,,
a39d70b0,Cynthia Chéry,https://fbref.com/en/players/a39d70b0/Cynthia-Chery,CH,2014,19,htHaiti,Confed Champ,GR,1,1,16,0.2,,,,,,1,0,0,1,100.0,0,0,0,0,,Matches
a39d70b0,Cynthia Chéry,https://fbref.com/en/players/a39d70b0/Cynthia-Chery,CH,1 Season,1 Club,1 League,,1,1,16,0.2,,,,,,1,0,0,1,100.0,0,0,0,0,,,
d8bedc78,Ng Cheuk Wai,https://fbref.com/en/players/d8bedc78/Ng-Cheuk-Wai,CH,2019,21,hkHong Kong,Friendlies (W),,1,1,90,1.0,,,,,,0,1,0,0,0.0,0,0,0,0,,Matches
d8bedc78,Ng Cheuk Wai,https://fbref.com/en/players/d8bedc78/Ng-Cheuk-Wai,CH,2022,24,hkHong Kong,Friendlies (W),,2,2,180,2.0,,,,,,2,0,0,2,100.0,0,0,0,0,,Matches
d8bedc78,Ng Cheuk Wai,https://fbref.com/en/players/d8bedc78/Ng-Cheuk-Wai,CH,2022,24,hkHong Kong,Asian Cup Q,,2,2,180,2.0,,,,,,0,1,1,1,50.0,0,0,0,0,,Matches
d8bedc78,Ng Cheuk Wai,https://fbref.com/en/players/d8bedc78/Ng-Cheuk-Wai,CH,3 Seasons,1 Club,2 Leagues,,5,5,450,5.0,,,,,,2,2,1,3,60.0,0,0,0,0,,,
d8bedc78,Ng Cheuk Wai,https://fbref.com/en/players/d8bedc78/Ng-Cheuk-Wai,CH,Friendlies (W) (2 Seasons),,,3,3,270,3.0,,,,,,2,1,0,2,66.7,0,0,0,0,,,,
d8bedc78,Ng Cheuk Wai,https://fbref.com/en/players/d8bedc78/Ng-Cheuk-Wai,CH,Asian Cup Q (2 Seasons),,,2,2,180,2.0,,,,,,0,1,1,1,50.0,0,0,0,0,,,,
306c75ba,Goldbert Chi Chiu,https://fbref.com/en/players/306c75ba/Goldbert-Chi-Chiu,CH,2004,22,hkHong Kong,Asian Cup qualification,,2,2,180,2.0,,,,,,0,0,2,0,0.0,0,0,0,0,,Matches
306c75ba,Goldbert Chi Chiu,https://fbref.com/en/players/306c75ba/Goldbert-Chi-Chiu,CH,2 Seasons,1 Club,2 Leagues,,2,2,180,2.0,,,,,,0,0,2,0,0.0,0,0,0,0,,,
306c75ba,Goldbert Chi Chiu,https://fbref.com/en/players/306c75ba/Goldbert-Chi-Chiu,CH,Asian Cup qualification (1 Season),,,2,2,180,2.0,,,,,,0,0,2,0,0.0,0,0,0,0,,,,
d76e9729,Fong Chi Hang,https://fbref.com/en/players/d76e9729/Fong-Chi-Hang,CH,2017,27,moMacau,Friendlies (M),,1,1,90,1.0,,,,,,1,0,0,0,0.0,1,0,1,0,100.0,Matches
d76e9729,Fong Chi Hang,https://fbref.com/en/players/d76e9729/Fong-Chi-Hang,CH,5 Seasons,1 Club,3 Leagues,,1,1,90,1.0,,,,,,1,0,0,0,0.0,1,0,1,0,100.0,,
d76e9729,Fong Chi Hang,https://fbref.com/en/players/d76e9729/Fong-Chi-Hang,CH,Friendlies (M) (1 Season),,,1,1,90,1.0,,,,,,1,0,0,0,0.0,1,0,1,0,100.0,,,
a23141ad,Allan Chibwe,https://fbref.com/en/players/a23141ad/Allan-Chibwe,CH,2016,24,zmZambia,Friendlies (M),,1,1,90,1.0,,,,,,0,0,1,0,0.0,0,0,0,0,,Matches
a23141ad,Allan Chibwe,https://fbref.com/en/players/a23141ad/Allan-Chibwe,CH,2017,25,zmZambia,Friendlies (M),,2,2,180,2.0,,,,,,1,1,0,1,50.0,0,0,0,0,,Matches
a23141ad,Allan Chibwe,https://fbref.com/en/players/a23141ad/Allan-Chibwe,CH,2019,27,zmZambia,Friendlies (M),,3,3,246,2.7,,,,,,1,0,2,0,0.0,1,1,0,0,0.0,Matches
a23141ad,Allan Chibwe,https://fbref.com/en/players/a23141ad/Allan-Chibwe,CH,2021,29,zmZambia,Africa Cup of Nations qualification,,1,0,45,0.5,,,,,,0,0,0,1,,0,0,0,0,,Matches
a23141ad,Allan Chibwe,https://fbref.com/en/players/a23141ad/Allan-Chibwe,CH,5 Seasons,1 Club,3 Leagues,,7,6,561,6.2,,,,,,2,1,3,2,33.3,1,1,0,0,0.0,,
a23141ad,Allan Chibwe,https://fbref.com/en/players/a23141ad/Allan-Chibwe,CH,Friendlies (M) (4 Seasons),,,6,6,516,5.7,,,,,,2,1,3,1,16.7,1,1,0,0,0.0,,,
a23141ad,Allan Chibwe,https://fbref.com/en/players/a23141ad/Allan-Chibwe,CH,Africa Cup of Nations qualification (1 Season),,,1,0,45,0.5,,,,,,0,0,0,1,,0,0,0,0,,,,
ddcaf386,Ann Chiejine,https://fbref.com/en/players/ddcaf386/Ann-Chiejine,CH,1991,17,ngNigeria,1. World Cup,GR,3,3,270,3.0,7,2.33,,,,0,0,3,0,0.0,,,,,,Matches
ddcaf386,Ann Chiejine,https://fbref.com/en/players/ddcaf386/Ann-Chiejine,CH,1995,21,ngNigeria,1. World Cup,GR,3,3,270,3.0,14,4.67,,,,0,1,2,0,0.0,,,,,,Matches
ddcaf386,Ann Chiejine,https://fbref.com/en/players/ddcaf386/Ann-Chiejine,CH,1999,25,ngNigeria,1. World Cup,QF,4,4,310,3.4,11,3.19,,,,2,0,2,1,25.0,,,,,,Matches
ddcaf386,Ann Chiejine,https://fbref.com/en/players/ddcaf386/Ann-Chiejine,CH,2000,25,ngNigeria,1. Olympics (W),GS,2,2,149,1.7,6,3.62,,,,0,0,2,0,0.0,0,0,0,0,,Matches
ddcaf386,Ann Chiejine,https://fbref.com/en/players/ddcaf386/Ann-Chiejine,CH,4 Seasons,1 Club,2 Leagues,,12,12,999,11.1,38,3.42,,,,2,1,9,1,8.3,0,0,0,0,,,
ddcaf386,Ann Chiejine,https://fbref.com/en/players/ddcaf386/Ann-Chiejine,CH,World Cup (3 Seasons),,,10,10,850,9.4,32,3.39,,,,2,1,7,1,10.0,,,,,,,,
ddcaf386,Ann Chiejine,https://fbref.com/en/players/ddcaf386/Ann-Chiejine,CH,Olympics (W) (1 Season),,,2,2,149,1.7,6,3.62,,,,0,0,2,0,0.0,0,0,0,0,,,,
08178888,George Chikooka,https://fbref.com/en/players/08178888/George-Chikooka,CH,2025,26,mwMalawi,Africa Cup of Nations qualification,,3,2,252,2.8,,,,,,0,0,2,3,150.0,1,1,0,0,0.0,Matches
08178888,George Chikooka,https://fbref.com/en/players/08178888/George-Chikooka,CH,2026,27,mwMalawi,WCQ,,4,3,324,3.6,4,1.11,,,,1,0,2,0,0.0,1,1,0,0,0.0,Matches
08178888,George Chikooka,https://fbref.com/en/players/08178888/George-Chikooka,CH,2 Seasons,1 Club,2 Leagues,,7,5,576,6.4,4,1.11,,,,1,0,4,3,60.0,2,2,0,0,0.0,,
08178888,George Chikooka,https://fbref.com/en/players/08178888/George-Chikooka,CH,WCQ (1 Season),,,4,3,324,3.6,4,1.11,,,,1,0,2,0,0.0,1,1,0,0,0.0,,,
08178888,George Chikooka,https://fbref.com/en/players/08178888/George-Chikooka,CH,Africa Cup of Nations qualification (1 Season),,,3,2,252,2.8,,,,,,0,0,2,3,150.0,1,1,0,0,0.0,,,
5ecd3038,Judith Chime,https://fbref.com/en/players/5ecd3038/Judith-Chime,CH,1999,21,ngNigeria,1. World Cup,QF,1,0,64,0.7,1,1.41,,,,0,0,0,0,,,,,,,Matches
5ecd3038,Judith Chime,https://fbref.com/en/players/5ecd3038/Judith-Chime,CH,2000,21,ngNigeria,1. Olympics (W),GS,3,1,121,1.3,3,2.23,,,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
5ecd3038,Judith Chime,https://fbref.com/en/players/5ecd3038/Judith-Chime,CH,2 Seasons,1 Club,2 Leagues,,4,1,185,2.1,4,1.95,,,,0,0,1,0,0.0,1,1,0,0,0.0,,
5ecd3038,Judith Chime,https://fbref.com/en/players/5ecd3038/Judith-Chime,CH,Olympics (W) (1 Season),,,3,1,121,1.3,3,2.23,,,,0,0,1,0,0.0,1,1,0,0,0.0,,,
5ecd3038,Judith Chime,https://fbref.com/en/players/5ecd3038/Judith-Chime,CH,World Cup (1 Season),,,1,0,64,0.7,1,1.41,,,,0,0,0,0,,,,,,,,,
467ade13,Carla Chin,https://fbref.com/en/players/467ade13/Carla-Chin,CH,1995,28,caCanada,1. World Cup,GR,3,3,270,3.0,13,4.33,,,,0,1,2,0,0.0,,,,,,Matches
467ade13,Carla Chin,https://fbref.com/en/players/467ade13/Carla-Chin,CH,1 Season,1 Club,1 League,,3,3,270,3.0,13,4.33,,,,0,1,2,0,0.0,,,,,,,
8a14775e,Richard Chipuwa,https://fbref.com/en/players/8a14775e/Richard-Chipuwa,CH,2017,24,mwMalawi,Africa Cup of Nations qualification,,1,1,90,1.0,,,,,,0,1,0,0,0.0,0,0,0,0,,Matches
8a14775e,Richard Chipuwa,https://fbref.com/en/players/8a14775e/Richard-Chipuwa,CH,2022,29,mwMalawi,WCQ,,2,2,180,2.0,,,,,,1,0,1,1,50.0,0,0,0,0,,Matches
8a14775e,Richard Chipuwa,https://fbref.com/en/players/8a14775e/Richard-Chipuwa,CH,5 Seasons,1 Club,3 Leagues,,3,3,270,3.0,,,,,,1,1,1,1,33.3,0,0,0,0,,,
8a14775e,Richard Chipuwa,https://fbref.com/en/players/8a14775e/Richard-Chipuwa,CH,Africa Cup of Nations qualification (3 Seasons),,,1,1,90,1.0,,,,,,0,1,0,0,0.0,0,0,0,0,,,,
8a14775e,Richard Chipuwa,https://fbref.com/en/players/8a14775e/Richard-Chipuwa,CH,WCQ (2 Seasons),,,2,2,180,2.0,,,,,,1,0,1,1,50.0,0,0,0,0,,,,
a4e82c18,Rachad Chitou,https://fbref.com/en/players/a4e82c18/Rachad-Chitou,CH,2010,33,bjBenin,Africa Cup of Nations,GR,1,1,73,0.8,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
a4e82c18,Rachad Chitou,https://fbref.com/en/players/a4e82c18/Rachad-Chitou,CH,1 Season,1 Club,1 League,,1,1,73,0.8,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,,
44593335,Geofrey Chitsumba,https://fbref.com/en/players/44593335/Geofrey-Chitsumba,CH,2026,27,zwZimbabwe,WCQ,,1,1,90,1.0,3,3.00,,,,0,0,1,0,0.0,0,0,0,0,,Matches
44593335,Geofrey Chitsumba,https://fbref.com/en/players/44593335/Geofrey-Chitsumba,CH,1 Season,1 Club,1 League,,1,1,90,1.0,3,3.00,,,,0,0,1,0,0.0,0,0,0,0,,,
3302cb35,Huang Chiu-lin,https://fbref.com/en/players/3302cb35/Huang-Chiu-lin,CH,2025,27,twChinese Taipei,Friendlies (M),,1,1,90,1.0,6,6.00,,,,0,0,1,0,0.0,0,0,0,0,,Matches
3302cb35,Huang Chiu-lin,https://fbref.com/en/players/3302cb35/Huang-Chiu-lin,CH,7 Seasons,1 Club,3 Leagues,,1,1,90,1.0,6,6.00,,,,0,0,1,0,0.0,0,0,0,0,,,
3302cb35,Huang Chiu-lin,https://fbref.com/en/players/3302cb35/Huang-Chiu-lin,CH,Friendlies (M) (4 Seasons),,,1,1,90,1.0,6,6.00,,,,0,0,1,0,0.0,0,0,0,0,,,,
f0ebf213,Nino Chkuaseli,https://fbref.com/en/players/f0ebf213/Nino-Chkuaseli,CH,2017,28,geGeorgia,Euro Qual,,3,3,251,2.8,,,,,,2,0,1,2,66.7,0,0,0,0,,Matches
f0ebf213,Nino Chkuaseli,https://fbref.com/en/players/f0ebf213/Nino-Chkuaseli,CH,1 Season,1 Club,1 League,,3,3,251,2.8,,,,,,2,0,1,2,66.7,0,0,0,0,,,
6aaaf81f,Leong Chon Kit,https://fbref.com/en/players/6aaaf81f/Leong-Chon-Kit,CH,2010,29,moMacau,WCQ,,2,2,180,2.0,,,,,,0,0,2,0,0.0,1,1,0,0,0.0,Matches
6aaaf81f,Leong Chon Kit,https://fbref.com/en/players/6aaaf81f/Leong-Chon-Kit,CH,2014,33,moMacau,WCQ,,1,1,90,1.0,,,,,,0,0,1,0,0.0,1,1,0,0,0.0,Matches
6aaaf81f,Leong Chon Kit,https://fbref.com/en/players/6aaaf81f/Leong-Chon-Kit,CH,4 Seasons,1 Club,2 Leagues,,3,3,270,3.0,,,,,,0,0,3,0,0.0,2,2,0,0,0.0,,
6aaaf81f,Leong Chon Kit,https://fbref.com/en/players/6aaaf81f/Leong-Chon-Kit,CH,WCQ (3 Seasons),,,3,3,270,3.0,,,,,,0,0,3,0,0.0,2,2,0,0,0.0,,,
f0dad84d,Sukanya Chor Charoenying,https://fbref.com/en/players/f0dad84d/Sukanya-Chor-Charoenying,CH,2019,31,thThailand,1. World Cup,GR,1,1,90,1.0,13,13.00,20,7,35.0,0,0,1,0,0.0,0,0,0,0,,Matches
